city,cloudiness,co,date,delay,event_code,event_desc,feels_like,gb-defra-index,hour,humidity,iconCategory,latitude,length,longitude,magnitudeOfDelay,minute,o3,pm10,pm2_5,pollution_level,pressure,so2,temperature,us-epa-index,uv,visibility,weather_desc,wind_deg,weather_main,wind_speed
ho chi minh city,95,1236.7092737276514,2027-08-16,92,100,Queuing traffic,299.6622310455703,10,14,94,9,15.861645109294802,265.13120563769763,108.645629932557,4,43,126.35465612491765,108.73752776275646,111.90927240608535,Moderate,1024.8036471202709,18.931537723665635,306.8934850062679,5,8,13854,scattered clouds,132,Rain,1.746723976987028
da nang,83,841.5974848029102,2027-08-17,205,105,Heavy congestion,304.515163458287,1,22,90,3,17.922178493149232,68.20051246865017,107.97807361868847,1,5,75.92693180005809,56.45901186160475,101.19218482221049,Low,1018.4190980125478,29.9779080105047,296.67679696336387,5,0,14369,thunderstorm,211,Clear,7.728281963303294
da nang,42,1125.4334357522603,2027-08-18,68,105,Other,298.4399818344443,7,21,41,2,16.411181177337134,141.53080416894724,108.3649810295358,2,16,88.29938987772621,55.088552414015226,51.367199849874,Low,1021.2864213647844,23.556228901909467,293.3410426606035,1,10,12385,few clouds,327,Clear,9.926480805827273
ho chi minh city,50,1395.97929340301,2027-08-19,287,105,Accident,299.082668234251,9,16,44,7,17.52807262399724,129.60383975248922,107.89209491153576,2,28,149.30242483966447,146.66013449866688,137.79162249670492,High,1003.469129399953,25.97935343677857,306.2665107654785,3,5,16577,thunderstorm,288,Thunderstorm,4.22374948938411
da nang,67,1168.7157864258697,2027-08-20,39,107,Queuing traffic,297.87351941555005,9,13,28,1,17.975192162832514,121.98609001526243,107.18077786888638,2,21,89.58612444012032,100.02852480129617,80.07805344962628,High,1022.8206507840881,16.124029242188197,290.25491400317094,4,2,18196,thunderstorm,10,Thunderstorm,9.49368652837255
ha noi,62,1323.5936869196735,2027-08-21,63,100,Accident,298.3402523931189,1,6,59,9,17.981880711058842,235.7277593047108,108.01835443076025,3,37,120.94657375434625,110.90478800006487,66.61187489761639,Moderate,1000.5099704341094,22.748545846689765,292.32687921354915,3,2,5132,scattered clouds,324,Clear,3.115779821171866
da nang,26,1473.4841452192059,2027-08-22,186,107,Stationary traffic,308.0671212723669,9,10,35,5,17.451285068773178,66.90800669835171,109.85257392831822,4,41,107.8801269317087,89.7427185283131,69.73485121328747,High,1002.4911057048535,12.216908483382507,307.6667066955508,4,1,15672,rain,178,Clear,4.3614571818189525
ho chi minh city,77,1313.0555515716812,2027-08-23,122,109,Road maintenance,308.73551384683,5,9,50,6,17.356800638512446,136.62977453953687,108.80575606303144,2,19,122.61434018206242,145.29828397057514,68.97828367407175,Low,1024.044836413582,23.435289453944804,295.6884714605464,2,0,11558,few clouds,164,Rain,5.155567415359553
ho chi minh city,66,1230.9170221028937,2027-08-24,282,102,Stationary traffic,304.6917536295262,1,0,84,6,16.76222542480846,172.65873993317854,109.79196319832784,3,44,98.40997897283793,92.45418424251427,128.80509875880642,High,1018.6039920346097,12.693763254530644,304.15478588887777,5,3,18597,thunderstorm,214,Thunderstorm,4.155383493295607
ho chi minh city,65,1208.7023819287451,2027-08-25,264,107,Other,306.733143551083,9,18,70,2,16.76538078483751,66.15491095903374,109.9177720214962,1,0,119.09973579849246,112.29666879180051,142.04979150744333,Low,1019.2483851733875,20.204313469148175,294.2375757122738,2,4,19704,scattered clouds,190,Thunderstorm,3.0444671516024813
da nang,60,1395.6756716711097,2027-08-26,272,100,Accident,308.8473680740365,5,1,75,6,16.959081449292356,123.28042756374506,109.68003504388916,4,4,97.44147985305153,85.21641434119758,106.57432876799402,High,1015.4625228624122,25.45333703218126,304.40889359586555,1,1,14746,scattered clouds,42,Rain,5.293318859661702
da nang,76,1335.6517676587696,2027-08-27,290,103,Closed,294.09346423565904,5,5,71,6,15.201502346106063,57.898476284557866,109.04780064289079,1,29,97.26971598563244,73.92807278699435,112.50922534769722,Low,1008.7213595021434,14.623357113499871,309.7387863155849,1,2,14850,rain,274,Clear,8.224814745673116
ho chi minh city,35,1383.3993530140938,2027-08-28,55,103,Heavy congestion,297.2576791134401,10,20,56,8,15.758371395362778,70.26863882406063,107.19518432594418,2,42,57.474768693725686,88.42681179539844,95.86568707553675,High,1002.5652745903635,27.46775476264393,300.33778928723086,4,5,17108,clear sky,245,Clouds,3.9537807315317206
da nang,12,1210.486165659642,2027-08-29,281,101,Other,291.83506292147473,8,23,25,9,16.67075694203513,108.81223713732284,107.60508370986071,2,26,105.36447036671392,74.91529637627599,80.8145364002893,High,1009.6175891066046,22.059895626184037,290.6981020166576,1,0,16137,thunderstorm,350,Rain,8.338496401249284
da nang,6,1218.1925251524813,2027-08-30,233,107,Heavy congestion,292.8643599486188,9,19,62,5,17.170623386950666,255.12648150837916,109.12010020978308,2,44,54.9533011014126,88.94802552343612,108.77020890845596,High,1013.1013649259528,27.16002218015356,308.5208133944011,2,2,16157,thunderstorm,345,Clear,6.191402681133002
ha noi,43,1312.0547876333708,2027-08-31,181,106,Stationary traffic,298.3016994532073,6,3,29,5,17.79518323635169,148.89564411984338,108.1842606260121,2,2,54.9851881209241,54.459928081186895,131.3915386624488,Moderate,1021.9016770698081,19.423534194983397,299.08476455623526,1,1,16118,clear sky,224,Rain,0.795210333023787
ha noi,41,1332.3383941824154,2027-09-01,113,101,Queuing traffic,302.0589444792401,3,20,79,6,17.008188315426068,130.92731897493553,108.96768849166524,1,36,77.07906691073998,108.67884549062542,63.18702232154235,Moderate,1008.5789849623914,14.79250987734302,303.15731226688786,1,6,9899,clear sky,209,Clouds,5.551890988459603
da nang,43,1109.9759728609351,2027-09-02,59,109,Road maintenance,294.24644921750354,4,13,49,6,15.504589039564529,197.36588584364418,109.42701443095204,2,39,102.84163906011804,128.49597634665184,87.17048081913592,Low,1023.352838240099,22.32817988985293,299.4481782504909,2,2,8853,scattered clouds,113,Clear,4.736962131375697
ho chi minh city,7,1327.0763333541327,2027-09-03,103,107,Queuing traffic,308.16825785849363,9,3,55,9,17.335705078692605,111.05097633451189,107.10359583646269,4,19,87.92565092358831,70.8534855408517,63.17993143288534,High,1017.131422467051,25.30605009434438,303.13805842640613,2,10,8741,few clouds,283,Clouds,7.2318674442081425
ha noi,81,1399.7620056673743,2027-09-04,211,100,Closed,293.2053686516397,1,19,78,8,15.01392348746263,165.39560958037436,108.67990352589726,2,52,62.329359766140755,116.02891872549263,146.81415093675255,Moderate,1019.3389176149494,13.394922779741528,309.59864030502746,3,7,14296,few clouds,225,Thunderstorm,8.721560448052758
ha noi,62,1221.7998767197273,2027-09-05,291,109,Closed,298.1514017578075,9,23,90,5,16.27389914785386,206.86931658783587,108.2527610770405,1,39,110.88815325685462,67.99217457433136,98.29501407579295,High,1017.6463933375389,21.645513704413005,296.03399736413104,5,2,8705,scattered clouds,63,Rain,2.2808936479798625
ha noi,54,1329.1602618257857,2027-09-06,63,100,Road maintenance,298.87762911117113,10,18,71,3,15.999475401991296,292.34684730269186,107.74586406933409,4,37,64.59585526671745,69.94831879663559,74.92531473158223,Moderate,1012.058062790475,19.011528002151596,293.9650600045437,5,9,11294,rain,149,Thunderstorm,6.459724615095214
ho chi minh city,86,1209.9969769822444,2027-09-07,102,106,Other,293.4914436886496,9,5,77,7,17.29366385578905,112.68872485868809,108.20398767505392,1,2,53.30044682022083,54.46431081026864,55.31864148970218,High,1015.4162468151028,22.650031570986194,309.9249467432314,1,1,14943,clear sky,164,Clear,8.661548207055269
ha noi,70,918.5842429100805,2027-09-08,268,109,Accident,291.97689530772874,8,3,44,3,15.68583747196609,81.64935808110874,107.0945817060899,2,14,69.68584785068495,94.09700630882223,62.82277719986865,High,1011.4774149642961,25.324895776589628,304.0605921130339,5,10,13118,clear sky,221,Clear,2.3507240583336495
ha noi,59,1292.9561488379738,2027-09-09,158,102,Closed,299.0289075394217,5,6,27,5,17.073852485181426,70.2748255582765,108.0345986874841,1,4,131.85581669256163,89.45175855908361,79.44554311645493,High,1002.0639661992111,14.52958940479536,290.8268797859828,1,0,10780,scattered clouds,126,Clouds,3.027340495786804
da nang,29,876.9681238947201,2027-09-10,271,100,Accident,300.62643598809814,7,23,21,6,17.313002453543636,134.77570923657316,108.88941233299185,1,35,88.47914556749637,117.79611374821464,138.43609508004397,Low,1010.9204304492941,12.240393929792381,300.2481422708754,3,2,16007,clear sky,323,Rain,7.1665024118291445
ha noi,80,1032.2714509628702,2027-09-11,119,101,Stationary traffic,301.2800011038,5,23,47,9,15.866532751088853,297.56644676153303,107.59105067582631,1,11,117.58065666470954,97.93196747180453,119.11264092394252,Moderate,1018.4062312740487,25.656673858321348,306.1143303663424,2,9,11155,thunderstorm,143,Clouds,1.1226680456415314
ha noi,7,1123.5084594679543,2027-09-12,264,102,Closed,298.2686660258175,10,6,87,8,17.874877744291474,200.85449603451931,109.45253094943591,1,1,115.47386672960877,133.81326291650583,134.06429256801903,High,1016.6416154527473,20.599741511133885,309.8231191538568,1,8,17058,clear sky,85,Clouds,7.694407541546787
ha noi,84,1151.0191094386716,2027-09-13,121,102,Closed,291.5418925911948,8,22,77,3,15.674318149395466,217.64269385910853,107.9977850425938,4,36,90.35553999810732,80.13136867946866,103.66909483553003,High,1018.4376341382953,12.432145117006359,298.59293576522106,1,4,11350,clear sky,182,Clear,4.356276898102961
da nang,70,956.9188413991106,2027-09-14,31,109,Other,293.32319189120346,3,15,84,6,16.510307210927234,69.38393760304086,107.12634294064016,4,39,117.95787852344516,132.10124545630066,114.96517892080121,Moderate,1012.1467640516229,14.831200001518262,300.92335011402264,2,4,13021,rain,319,Rain,7.2352719751832195
ha noi,64,1407.7927110700855,2027-09-15,233,107,Closed,294.6493214251841,3,1,26,4,16.275651853065394,274.31848891720324,109.74210062855194,4,44,135.6073422796353,133.63662953854754,58.730878576016785,Low,1011.0239938522473,25.52432885798938,305.2060629416662,1,6,13174,few clouds,191,Clouds,0.693961768666569
ho chi minh city,87,1004.3563677791,2027-09-16,50,102,Heavy congestion,290.95977574951695,2,3,80,1,17.798326898837313,151.0895046703113,109.79162757039666,1,32,90.65659188107628,80.33751120091708,84.42644886455017,High,1014.9478070924627,13.202795740104987,290.7219913744146,5,6,9204,clear sky,120,Rain,1.9470384926720434
ho chi minh city,22,1354.8520710122698,2027-09-17,104,108,Road maintenance,300.4785098236231,2,20,82,8,16.7450566555754,69.8659459641995,107.55406830442831,4,37,124.84039684130862,89.79923822535453,67.33163734769512,Low,1018.391315126272,23.07637047117884,293.7833422119378,1,10,18436,rain,244,Clear,6.929420354306975
ho chi minh city,94,957.8352228763695,2027-09-18,249,100,Closed,293.81313221904554,7,22,37,7,15.149075849653261,56.85845207536948,108.04712217134544,3,25,59.90042254052767,57.338953570189275,82.3689490001447,High,1018.4108078529156,24.963995216167007,307.37876963368035,2,5,6837,rain,251,Thunderstorm,8.701762405242192
da nang,24,1328.4465248237816,2027-09-19,157,108,Closed,297.1025872364196,8,14,69,1,15.064481551454842,206.93767675484696,109.14100041095071,1,17,89.11002440702316,80.53231882501889,112.18860373521858,High,1016.330013969661,19.697050491885584,296.49826672994936,3,8,16184,few clouds,259,Clouds,7.676081870670425
da nang,94,991.7066335843641,2027-09-20,8,107,Accident,292.6795545559199,4,2,56,8,16.6557281402661,256.0956714678324,108.64974641308996,1,10,56.12005215549696,60.03944198396075,59.164313085525286,Low,1024.6874070745569,29.406219970611478,301.96567416173747,2,2,10239,scattered clouds,53,Clouds,3.623433114591249
ho chi minh city,47,1107.1687357214378,2027-09-21,145,106,Road maintenance,307.604026714126,4,23,42,3,17.308047744485005,267.0721826434473,109.08835007804393,3,40,130.6656830266291,131.56125764860957,118.5845948348511,Low,1021.8391024380738,22.911737264277328,299.6162760266629,3,6,8967,rain,352,Clear,5.254991796925454
ha noi,45,1367.6179414318053,2027-09-22,97,109,Heavy congestion,300.45917865640683,10,8,56,5,17.768446267168528,161.40724514417255,107.84690744180713,3,5,68.46706346965264,53.9089388007705,84.09273503836307,High,1003.9236188597104,19.681427509654597,302.23409075090785,5,1,15349,few clouds,292,Thunderstorm,9.153556571187838
ha noi,69,854.5903109550477,2027-09-23,221,100,Other,296.6016925289435,9,4,40,7,15.473482550144443,138.29239160593505,108.98137303568109,2,8,111.8245164317165,109.01033728265062,112.68740699821413,Low,1024.1777122762962,28.616964127966497,306.610629298033,1,10,12278,scattered clouds,214,Rain,1.2647195654831926
da nang,63,1430.306619668453,2027-09-24,103,109,Accident,290.9437738622441,5,8,75,9,17.595509574449487,104.30423306948381,108.70739812864174,3,26,86.82531403423084,57.75368641570387,107.37672810282936,Low,1020.9450120295778,15.270469363576712,308.2199598023457,4,6,12670,thunderstorm,341,Thunderstorm,4.313892554845837
ha noi,35,1031.665047497256,2027-09-25,68,105,Road maintenance,293.45502448360986,7,7,20,3,15.644580624543963,93.77037337638964,107.02349081199148,4,5,53.7239582873719,70.70019451833105,74.16711135807779,High,1018.2392310053999,18.345112346865278,298.73486054290686,2,7,9303,thunderstorm,305,Thunderstorm,9.125004726615607
da nang,23,815.0070974836065,2027-09-26,93,108,Other,291.56623406573243,9,1,82,2,16.180326584887823,92.0004591303989,108.62451156362873,2,33,82.49221892178733,65.45456059559834,139.33723097611158,Low,1023.7535210835031,16.260041561103243,291.3939950238357,4,9,7310,clear sky,252,Rain,1.677448137978535
da nang,36,1278.7299209599319,2027-09-27,161,104,Heavy congestion,309.0393029264814,5,6,31,9,15.682337079849185,147.57565219796732,107.67520351342442,1,57,97.8902759072261,71.19686055162654,112.28999397627321,Moderate,1009.0253262481641,16.18662489087415,296.51330128018105,3,10,9329,scattered clouds,297,Rain,6.894431356615507
ha noi,13,930.3903320976325,2027-09-28,93,103,Stationary traffic,309.6754275979081,2,5,53,4,17.98013581824503,181.73059183412616,109.20192541916673,4,39,83.60878917700254,84.75416877467592,90.10466059437607,Low,1011.0482438956565,20.507647453105918,307.6649960439585,3,8,16983,thunderstorm,170,Thunderstorm,2.0906126776047906
da nang,21,1223.8881651479064,2027-09-29,42,109,Stationary traffic,301.1284291161274,2,21,57,3,17.972796001892355,140.67068550726952,107.19157319139809,1,0,52.170607850397374,125.46663553007281,82.94130630418022,High,1012.1262189493094,14.81312707553852,306.0198483511147,4,5,13610,clear sky,290,Clouds,8.427193091753423
ho chi minh city,27,968.6923187474961,2027-09-30,267,108,Road maintenance,296.81253015590903,8,20,47,5,15.210480522117802,113.59248791996336,108.12089909416167,2,14,108.87728890894812,77.25515446555373,70.64571093629027,Low,1019.3192743341504,15.794467242736786,299.41088613650476,2,6,14973,rain,66,Rain,6.965744152423579
da nang,7,826.7518468837899,2027-10-01,40,101,Accident,300.45377975387413,8,12,27,7,16.32284975216843,82.99196683033706,108.21187645568969,3,58,117.07044307961677,92.7397238354438,128.38341077178887,Moderate,1010.259940319592,14.541767889104229,291.19910878629196,1,10,17356,clear sky,124,Thunderstorm,6.62848344841426
ho chi minh city,39,811.8705764540022,2027-10-02,198,102,Closed,305.226488442279,3,11,41,6,15.103962164693344,85.13248025736709,108.92664345128358,4,49,144.8161125710946,64.6234340979898,109.88964850066812,High,1005.8354270336206,20.62835557894116,294.09928851964526,2,1,9354,thunderstorm,151,Clear,7.7536145170426165
ho chi minh city,44,1483.7853581232416,2027-10-03,155,106,Stationary traffic,309.0771008043675,7,0,86,1,16.204278023935803,176.69617692314614,109.86202368756807,3,0,132.75820092196506,100.50432398359378,53.92785646627466,High,1001.5636543269155,28.291434568138346,305.71031382189517,1,3,14567,clear sky,159,Rain,0.5710509922086984
ho chi minh city,72,1485.0908413206705,2027-10-04,293,100,Queuing traffic,295.93355685755165,6,18,27,2,16.045417171698208,293.1603985512895,107.78176432014773,3,0,90.01299994535161,89.51987159071845,131.4113582462534,Low,1024.796335269566,14.265474048440138,295.6249165866576,5,5,15787,rain,237,Clouds,5.548754453466254
ha noi,10,1362.2421504956576,2027-10-05,128,109,Heavy congestion,292.3352128151895,6,12,46,5,16.375578720944596,247.56428749819628,108.8622946895319,2,11,114.34317374921535,81.50728387105802,90.259195519043,High,1010.8139965980517,10.416704927125256,293.906697725384,1,1,8349,scattered clouds,176,Clouds,3.8864244751831136
ho chi minh city,94,1117.0297168587017,2027-10-06,252,101,Closed,296.4100516523462,10,21,20,5,17.34615257277448,76.28490893826144,107.06133928364305,1,58,98.69075139764166,124.14981668933856,81.9566843191673,Low,1022.4462901497463,21.14012643728718,291.46717174583296,5,2,10161,few clouds,6,Rain,2.6673874609644583
ha noi,28,1081.5942225603285,2027-10-07,79,109,Closed,301.858652174248,8,6,76,9,15.008138695798092,202.71515823652817,107.26593614217329,3,8,83.27792318595809,53.095541238731144,53.461891291934464,High,1010.2430698798433,21.159812497747733,304.30998824083287,4,6,19445,scattered clouds,272,Clear,1.743508470845091
ha noi,3,1359.2696943303104,2027-10-08,282,107,Road maintenance,294.39768509336045,8,19,70,8,17.812349608572465,66.56122678191643,108.009793627215,4,5,99.6693296883056,73.42735377742149,114.44964471736661,Moderate,1010.1890840688687,24.82925233568995,291.06513282109626,2,6,12059,thunderstorm,342,Clouds,0.6935271529453455
ha noi,84,1244.5277996870755,2027-10-09,87,100,Queuing traffic,291.9279975323449,1,6,51,8,16.643546567110302,144.3618363709751,107.43215079873221,1,8,113.39794786159948,135.68939570308538,66.23967373760374,High,1020.4322611147142,27.94419180006986,293.6052835282791,5,5,17511,clear sky,46,Thunderstorm,1.9202484835035476
ho chi minh city,76,1033.7953251396116,2027-10-10,192,108,Closed,305.816071869402,2,12,69,3,17.032525189420966,75.65924923229775,108.41076473461376,4,59,109.111824819254,79.43356366814854,76.48183656487726,Moderate,1014.8680830154645,25.41284634751195,304.8939391506699,5,5,19836,scattered clouds,258,Clouds,5.7715487515339845
ho chi minh city,27,991.8315791087207,2027-10-11,102,104,Road maintenance,300.17561840648943,10,18,24,1,16.419104897162736,275.20769244813937,108.38172658607584,1,28,89.66097289425119,115.0606294303504,69.36465569823005,Moderate,1012.7453110399523,27.390315332998313,294.7553737818787,1,3,15661,few clouds,68,Rain,9.412505441715165
da nang,71,871.6017894582868,2027-10-12,227,103,Other,291.9452942239732,3,17,48,5,17.157701643150922,209.38825686774186,107.7933615267086,1,5,57.46018956480974,81.06570975271967,102.46165614484872,Low,1012.7179247219027,28.020837720849265,294.9514782832798,4,3,16192,scattered clouds,344,Clouds,8.129114969507924
ha noi,13,1161.7583103631755,2027-10-13,223,106,Queuing traffic,296.97403734389593,4,18,36,7,16.757965898615577,50.71087556507235,109.94234826264973,2,58,86.84265702253522,57.9914927623187,135.25624474475867,Moderate,1023.6938128414985,24.290849430907084,304.1179113718035,5,4,17003,scattered clouds,344,Rain,5.289759695762189
ho chi minh city,33,1197.0206164993324,2027-10-14,233,109,Accident,299.60541895109117,8,14,29,6,17.037036499510517,136.74958664041634,108.71051036612637,4,27,81.8922513035266,112.64478134683387,118.8804598695239,Moderate,1019.6219591776019,28.07982511800209,301.54540584189306,4,0,17110,scattered clouds,293,Rain,5.531546185277029
ha noi,95,1326.5134857159856,2027-10-15,210,107,Stationary traffic,293.41508428390955,2,14,48,5,16.185179127783705,196.82393994388647,108.68769343806085,1,40,62.08700097662697,51.96425432685993,61.083986167077974,Low,1010.5758431408789,21.282002678456422,292.10126846537446,4,4,10790,scattered clouds,252,Thunderstorm,1.8305516077863595
ho chi minh city,48,1016.0971081141538,2027-10-16,95,102,Closed,299.6254047354787,10,13,67,5,15.70349816914738,186.60757351751656,109.51342724166417,3,54,67.04656779526032,107.42189508796903,117.79883092154463,Moderate,1018.6875061555456,26.95863598213058,290.59932286893473,1,0,7710,scattered clouds,350,Clear,5.747721575038347
ho chi minh city,58,1474.241145911753,2027-10-17,69,106,Accident,301.10616765033706,9,0,88,8,17.314819698947904,290.8347367586838,108.18007325173875,2,24,129.5440697387216,57.12561908423002,93.87962626521747,Low,1016.1852467666672,24.759264597557983,290.3677103892113,5,0,17375,rain,115,Thunderstorm,7.222759028881661
ha noi,74,858.0336250473727,2027-10-18,172,101,Road maintenance,290.6185816808258,2,14,54,3,16.310449136913793,286.5885152781625,108.0630731249272,4,56,102.75712331574455,116.1673281129069,134.89441671828322,High,1024.731924376216,21.87238891960942,304.4555615510864,4,9,5349,few clouds,334,Clear,6.5203551310744325
da nang,8,1127.373984421879,2027-10-19,147,100,Queuing traffic,291.3136996468312,5,10,39,9,15.078364174213922,224.76979093851094,109.86474141377332,2,44,68.71828712523825,125.79133898024361,77.07892113946602,High,1004.9598721162602,29.765427863821042,304.1563854613996,1,8,5485,rain,255,Rain,8.392297547105429
da nang,70,1103.729578040527,2027-10-20,99,107,Other,290.1460796562685,1,2,51,3,15.139882711462002,134.73423866396996,107.71363961769961,2,27,103.23026818840907,108.43315715121051,64.33892240224353,Moderate,1015.3978333430438,19.220250048387264,308.52625590194265,2,0,6255,clear sky,56,Thunderstorm,8.1504114989858
ho chi minh city,60,806.7893106577391,2027-10-21,203,102,Heavy congestion,302.7117903648351,1,7,67,8,15.218141602332151,180.60397630749063,108.87770921869671,1,36,122.62674657279466,119.64312736305496,99.32528131217836,Low,1012.5690335204037,18.166641641603334,304.5098783662692,5,8,8432,scattered clouds,330,Clear,7.954899978273403
ho chi minh city,2,1061.0360475004782,2027-10-22,45,105,Queuing traffic,292.40574926699117,6,9,48,1,17.351393126904366,167.18358874173487,108.57783974757608,3,31,125.4453113166951,139.94581783316784,106.38636000908824,Moderate,1022.4618658530999,25.044999085302486,309.5115496028951,5,7,10338,few clouds,42,Thunderstorm,1.9480248139381562
da nang,97,960.2325710071071,2027-10-23,24,107,Stationary traffic,308.1541828031306,3,11,53,1,16.090830508457024,77.65738187336147,109.60088518493725,1,24,86.08357554445568,136.13481483857288,73.70134836778126,Moderate,1010.9099220172427,25.551755968328553,306.95568574550646,5,9,10169,few clouds,36,Thunderstorm,6.0212429703324135
ha noi,85,1032.1763740905214,2027-10-24,49,102,Queuing traffic,295.905121218728,9,12,29,8,15.563486886044268,95.7330533622442,109.32387524225234,4,23,107.59130499826527,67.20376753473614,111.22483250070638,Moderate,1003.3369019717478,12.055797960355644,294.2336695586901,2,5,9252,thunderstorm,99,Clear,5.551553605144009
ho chi minh city,58,896.0518950896172,2027-10-25,223,106,Heavy congestion,291.5848019589711,4,11,86,6,16.35618549197985,243.79794178858648,108.80051610302935,1,31,113.66279191644117,51.05272125842761,114.03886362222421,Low,1012.7849497869191,24.163779785810245,301.1754244187198,5,0,8129,few clouds,175,Clear,0.5617588992725928
ho chi minh city,27,1478.2176025747874,2027-10-26,98,102,Other,309.5280550770767,8,13,83,9,17.219947485311206,53.388918029003236,108.84984871945169,1,47,54.64207046175985,60.358877556740396,79.14310210743757,High,1000.2140861369234,23.299588348802853,308.493895067137,2,10,11366,scattered clouds,173,Rain,1.2441087708781178
da nang,39,1308.4527212664957,2027-10-27,288,101,Closed,295.7964135158642,2,1,39,3,17.370052439801842,70.7269750035139,108.31650564897022,2,2,117.66421664386442,119.14770768618422,95.32238807986329,High,1009.3929829497743,26.89549895467679,298.880741954127,1,1,8569,rain,117,Rain,9.09046288937909
ho chi minh city,78,1266.85199072383,2027-10-28,19,100,Other,298.68297686627295,2,11,91,5,15.290938847552198,110.97531959381847,109.07062928581325,3,34,80.8453356601407,98.66665142715887,55.52265614417796,High,1001.8844926540608,10.861472164488221,296.37219030054143,1,9,10638,thunderstorm,86,Rain,7.39776732794228
da nang,87,929.8367131036825,2027-10-29,15,100,Other,298.6447361041409,5,6,49,3,16.445807608771435,127.90150342632668,108.34695217174031,1,16,87.36694323830478,69.44562161635605,131.37353359570417,Low,1004.101248099438,12.378001052948296,292.1466434455638,2,8,19599,rain,312,Clouds,2.739901431989296
ho chi minh city,28,1048.9581717552567,2027-10-30,168,100,Accident,292.44682370825865,8,22,57,7,17.8211231949038,152.9672731719458,107.46626141296096,1,51,119.42560532346089,87.19518836029404,110.9385457370355,Low,1024.2940278262508,18.030254248525402,294.693417672525,4,8,10418,few clouds,353,Clear,3.9478473190501915
ho chi minh city,76,1255.1511836454856,2027-10-31,290,105,Closed,304.30869609451355,5,8,43,7,15.131806873367157,141.89607299153226,107.8340746064409,2,7,93.69690985737682,144.7347780947565,139.05138325277647,High,1004.6574369944753,13.507842997753873,299.67435708954446,2,9,17876,scattered clouds,234,Rain,2.4810630328677616
da nang,69,1082.4145470642588,2027-11-01,172,108,Stationary traffic,293.7445030589006,4,10,79,9,17.056904978130845,245.44055863662206,107.5207393427629,2,21,130.74589108554684,104.93347153780483,75.65596226728411,Moderate,1002.9339373670736,15.851434201933657,307.64385379700906,5,4,9360,few clouds,47,Clouds,0.5972143589634296
ho chi minh city,4,1114.3707006757531,2027-11-02,110,104,Queuing traffic,307.69308349283597,2,21,98,4,17.843625546955636,168.9182914617946,107.676374194657,4,47,85.20208745734814,83.46181898342591,86.60879905797715,Moderate,1003.8942693537917,19.39279339730016,299.6797935847765,3,6,17958,clear sky,178,Clouds,5.961483537044016
ho chi minh city,88,1115.819379702324,2027-11-03,172,108,Stationary traffic,290.28759889597814,5,21,60,9,15.25550046290305,175.46823397152616,108.2207001607234,1,14,84.400696558672,122.55421267426401,60.72569297669641,Low,1008.1448940726957,10.172362331134504,304.3962598533503,1,1,13580,thunderstorm,135,Clouds,5.2078627255699255
ha noi,94,1329.317191909246,2027-11-04,275,104,Stationary traffic,309.91812864612785,6,8,70,1,17.346956789549882,106.88338262424759,107.5951079411747,3,31,119.40405268892924,69.34742307297466,73.27141957283735,Low,1001.0671427130717,23.51067115799975,292.43027773551194,4,1,13281,scattered clouds,214,Thunderstorm,8.807672849200122
ha noi,94,1050.6941399613895,2027-11-05,128,109,Heavy congestion,300.1242182260488,9,20,70,5,15.468267007193417,228.79730765190178,108.6288492137332,3,23,132.87311778468688,59.704492824038155,92.27022469549112,Moderate,1012.9847383953486,25.272466429787865,307.8869626341426,4,8,15978,scattered clouds,109,Rain,9.88157155178366
ho chi minh city,87,1233.4860858290763,2027-11-06,229,104,Other,305.1687189442713,3,2,81,8,15.31222414328309,99.09431193870833,108.86661106843889,2,34,133.52279797931735,90.60867707928409,105.20516243590174,Low,1017.3945750024149,21.87654544691945,303.51307283111584,5,5,19944,clear sky,132,Clear,6.031687734931608
ha noi,79,1436.3372712144273,2027-11-07,59,106,Accident,299.32932755903744,5,4,69,2,17.48749810845099,296.7317113120781,109.23918319671441,4,5,76.53895535512018,135.55033669870664,99.81317094594596,High,1012.5250071558442,20.229437263622437,305.1793349043816,1,7,7286,few clouds,297,Clouds,3.1738816163664128
ha noi,98,1125.7444797880771,2027-11-08,139,104,Accident,305.5175790262017,2,9,64,8,15.752422626371535,97.38846227779183,107.6358956100221,3,11,98.13912295464162,106.86515064056044,53.326512830034424,High,1005.5695043457118,20.63787244716651,292.37149800190815,1,2,15257,clear sky,288,Thunderstorm,2.5448524103804178
da nang,10,1282.8777621229674,2027-11-09,200,106,Closed,291.26647080604954,4,22,23,8,15.939502501339778,185.59261618624168,107.01849496228272,1,36,97.61282009395245,112.63627327392985,93.27149025536289,High,1002.4874824276922,14.137786782853087,292.342558528455,3,10,18055,clear sky,302,Clouds,3.6158556351681415
da nang,92,1211.8087258361754,2027-11-10,105,109,Stationary traffic,291.76806825692677,9,3,64,2,17.90372594785718,88.2862438840258,109.537534562926,2,55,74.20913835015145,94.87040703478108,67.98691766267693,Moderate,1001.4338125021276,25.305146289962074,295.9790991202403,3,2,11127,thunderstorm,338,Rain,1.6792677950731592
ha noi,18,1315.1422825689624,2027-11-11,262,103,Accident,306.9244703581906,10,0,52,8,16.650343194294173,87.48587960580896,108.78552808478703,1,6,99.47679460517173,137.6599153340366,145.7919848696163,Moderate,1011.0533917021924,29.19707046490192,296.2730368595785,4,2,11399,rain,36,Clouds,4.924536708592077
