city,cloudiness,co,date,delay,event_code,event_desc,feels_like,gb-defra-index,hour,humidity,iconCategory,latitude,length,longitude,magnitudeOfDelay,minute,o3,pm10,pm2_5,pollution_level,pressure,so2,temperature,us-epa-index,uv,visibility,weather_desc,wind_deg,weather_main,wind_speed
da nang,55,1397.9022539794323,2026-06-28,200,103,Accident,303.8011788324618,6,9,46,4,17.24568951689086,213.67292537546194,107.61063424574684,3,32,125.10596844027933,135.31767402899786,97.98610999789055,Low,1023.1098348676672,20.038044191574656,305.30424253418715,2,7,6048,scattered clouds,41,Thunderstorm,1.3762303386169281
ha noi,32,1509.9458989540597,2026-06-29,150,106,Stationary traffic,295.197973613596,5,14,71,3,16.02808575621647,226.1031395570709,109.17319865014868,1,6,66.54571379788385,122.09758704972577,143.02750349889467,High,1007.4450547814416,25.094281818993323,296.8533705254805,3,6,20000,thunderstorm,145,Thunderstorm,4.174410105658769
ho chi minh city,31,1425.0611870954085,2026-06-30,238,101,Other,290.63736242714674,1,12,60,7,17.96213580683337,241.21030085962798,109.90794867677039,1,43,138.03013248054813,126.47006135595562,72.06456037196911,Low,1005.7781245379632,18.204866699358163,292.2153094341973,3,5,11421,thunderstorm,184,Clear,3.620705449595079
da nang,49,1064.7413175183,2026-07-01,80,100,Stationary traffic,298.4346092556666,1,12,48,2,16.24664989522399,158.299287423297,107.06823105808502,2,36,70.36650016141436,108.29461230210431,113.7662312798331,Low,1021.315972536638,11.050230403473169,298.297523929994,2,1,9878,scattered clouds,142,Rain,0.8004011868999882
ha noi,67,1215.47725285045,2026-07-02,159,103,Road maintenance,300.2526501851743,5,6,53,7,16.724359579098437,89.46426299023992,107.20637166837643,3,10,114.98475004076975,69.93105682447026,90.76582722913373,Low,1024.0203537324433,8.675011231991514,291.63205606633517,1,3,10999,few clouds,20,Clouds,8.379612822744912
ha noi,33,1287.1565716210443,2026-07-03,174,103,Heavy congestion,310.6247430737774,5,5,86,7,17.633262718593407,229.50141662593037,107.30619062264975,3,21,111.3212388933232,70.70526817835317,111.39943325630179,Moderate,1017.4303072635863,26.886972847514652,305.2555323442379,3,6,14165,clear sky,247,Clouds,4.652382975962997
da nang,76,1445.2474928736472,2026-07-04,211,109,Closed,305.85208758780465,6,8,55,1,16.3367209392444,123.93862145940741,109.92207580887835,2,48,82.02545463349662,42.94333769816801,120.52338701836184,Low,1020.368518793485,14.320948444645339,305.26346852630786,2,4,12703,few clouds,78,Clouds,4.931371968711593
da nang,85,1068.7964936778567,2026-07-05,221,107,Queuing traffic,309.06768344535897,7,22,61,9,15.128706542843375,160.3744489231778,108.02016960190836,4,7,53.9110453760483,105.31271785447053,72.18806646675948,Low,1019.9131901568078,11.568292730912301,303.22355858923225,3,8,15654,few clouds,319,Rain,10.432298525063407
da nang,47,909.0179464122871,2026-07-06,146,107,Queuing traffic,304.5065943608394,8,12,52,4,15.96626570659361,137.77145749293314,109.865325362005,2,41,67.62568554456351,137.39577995634113,111.325893740883,High,1021.7011032511957,13.155321813434126,300.95977159391276,1,8,11842,few clouds,139,Clear,4.547364247842293
ha noi,47,1019.7718405964026,2026-07-07,161,100,Stationary traffic,301.70824225640064,10,0,67,8,16.59558586058749,171.05918451981483,107.26796588406698,1,23,74.94574124264864,133.66351246952527,58.87239236168528,High,1016.9717379199719,30.28108186738933,294.88479204303417,1,3,15964,rain,346,Rain,2.4952119287672194
ha noi,55,1321.944800882173,2026-07-08,145,107,Other,292.3590702088232,3,12,51,2,15.372850165578559,184.58448687988493,108.81819644081234,2,56,146.16291421592712,61.66705479638856,127.922396295694,Moderate,1016.1191165328066,13.33689186299393,301.12186032461824,4,4,17681,few clouds,98,Rain,4.0186837536016675
ho chi minh city,71,848.3670912842298,2026-07-09,137,104,Heavy congestion,291.879866971247,6,20,56,7,15.467940968812862,206.94641202070846,109.10129536094928,4,29,91.45763612223787,49.08223376327044,150.35945471725833,Moderate,1010.8570176140624,23.883690301295484,308.6168400361848,2,5,16762,clear sky,107,Thunderstorm,2.748183125680085
da nang,80,1095.3879125059725,2026-07-10,142,105,Stationary traffic,309.49209081781675,3,7,49,4,15.854058039112756,248.88475495501012,107.48514802315366,4,24,88.66059809590192,106.52239059241263,60.828214108028405,High,1019.381946268934,14.712157045319262,309.1919185563625,3,0,11570,rain,142,Clear,6.486908949496953
ha noi,11,1413.2001516717348,2026-07-11,121,104,Queuing traffic,306.1268405635797,2,14,61,3,15.851177585687598,172.6800100924813,107.69946376088448,3,35,60.95140714233679,61.50150624240534,100.8855751476682,High,1024.1856299819951,27.557873239955452,300.2111714708066,3,3,14697,rain,56,Clear,1.793187721313334
ho chi minh city,30,1393.2477360138123,2026-07-12,169,105,Stationary traffic,297.65417017995003,5,7,36,1,17.98204181219568,141.52469523928357,108.83399894039992,1,45,50.19745153418402,60.70299765590271,97.96533745541952,Moderate,1017.6451049754803,26.2001328394851,308.053544205204,2,3,11336,thunderstorm,73,Rain,9.938446615898364
ho chi minh city,33,1095.4045598104601,2026-07-13,192,103,Road maintenance,298.8771566040882,10,12,61,8,17.71589636874785,62.240161442624164,109.77876560593221,1,51,112.59181740652315,143.24905933195737,54.19704640610166,High,1000.541129000307,27.84306265693361,294.8441415207354,3,3,20000,scattered clouds,98,Clouds,3.831964871393708
ho chi minh city,84,1405.973120785425,2026-07-14,175,106,Other,296.87838647816733,1,13,73,2,15.062456670022877,110.94495819613398,109.09381305774282,2,25,94.44367401094912,85.50024612512829,128.42782774977962,Moderate,1025.5619138563598,18.99021896175877,289.55006149290455,2,1,8747,rain,336,Clouds,5.969624929812186
ho chi minh city,65,962.785698092938,2026-07-15,198,105,Road maintenance,299.3946332126777,7,16,49,5,15.481858373122833,55.72468319985332,107.30894279920722,2,47,84.95553613646645,148.10848958124603,70.9498908533127,High,1017.7273264591403,13.005478678716074,299.61349175921106,2,4,14614,thunderstorm,227,Rain,8.91447669634179
ho chi minh city,60,1421.1261881157698,2026-07-16,258,107,Road maintenance,302.9378269649335,4,12,48,4,17.75566460492404,61.84160525164749,107.54824439215001,3,53,90.6903205760192,71.5474457560085,128.28755427760396,Moderate,1006.6056551175898,23.69800579661037,303.48673032944146,1,5,9744,few clouds,37,Rain,5.270679850292589
ha noi,43,930.6380310478825,2026-07-17,145,104,Accident,291.05441168548765,6,10,74,9,17.96281916504448,176.2554427442148,107.94200220542943,4,54,142.98501763204294,92.24905363247747,131.69230301043766,Moderate,1004.4159878857706,26.065047983203975,298.3335347370583,4,4,12332,scattered clouds,120,Clouds,2.868237398377122
ha noi,39,822.8657329134569,2026-07-18,100,108,Other,303.5737507605369,4,9,47,5,15.596700505605448,107.04638270408304,108.7897414383219,2,59,90.08223959261197,125.27909251665048,118.43868941954443,Moderate,1021.1599787223769,25.58334502539233,291.5032201655502,3,3,19971,thunderstorm,299,Clouds,7.377761338640184
da nang,58,921.3152332918145,2026-07-19,146,108,Road maintenance,296.15821223890646,10,11,67,7,17.229039672683168,96.99471251602692,109.19000242669559,4,36,73.20068678801123,67.02861008561673,69.15155499531951,Moderate,1022.9746108677588,18.64692439529843,302.86771307564993,2,8,14225,scattered clouds,288,Clouds,10.239346658500232
ho chi minh city,50,1186.95923938332,2026-07-20,125,108,Queuing traffic,306.40043828383983,3,11,60,4,15.125292725417655,203.82412028549186,108.47902972488978,4,0,138.2360549941467,141.84734991259234,119.16484565215849,High,1008.1659235636644,20.93710221594561,290.87812180483917,3,4,5000,clear sky,267,Clouds,2.881622842008106
ho chi minh city,69,1208.7726265803803,2026-07-21,115,104,Closed,292.9291144132218,5,23,68,8,15.253205032518796,208.25262073965243,107.77005012211399,2,42,89.88390355365215,141.8871068084101,142.5156376774214,High,1019.9247187293561,27.3415621048345,295.0709724452418,2,4,20000,few clouds,126,Thunderstorm,2.6102280772847246
ha noi,33,823.5484949549802,2026-07-22,217,109,Road maintenance,293.4507289660844,4,19,41,7,16.050172611831496,291.1895233127548,109.97730842200316,4,35,62.19060664972623,109.41458962549137,76.91257442192307,Moderate,1019.4993487646371,21.105427240841216,290.36673021004935,5,2,15477,clear sky,141,Rain,8.558009628978438
da nang,91,1145.4552362605566,2026-07-23,221,100,Stationary traffic,305.0415608830991,1,5,43,2,16.301692782875055,181.58984389014225,107.33673404151669,2,33,67.63838063837817,60.31756889499768,129.65119827820124,Low,1011.7304209945872,25.277815261549435,289.1616814629498,3,8,12848,thunderstorm,96,Thunderstorm,2.9259137260595023
da nang,72,1207.5492443944202,2026-07-24,66,107,Accident,293.2448521218094,5,8,62,1,15.144896558891885,275.06864463811803,108.82166387545169,2,46,136.03869913599232,118.10232772485594,126.84088328007448,Moderate,1005.9059816071187,15.928132705701454,299.2723913445224,3,5,10911,few clouds,133,Rain,5.855893081946281
da nang,64,1377.2386902525814,2026-07-25,157,107,Closed,302.2774314995405,1,23,68,7,17.520921092196957,189.22548413618512,109.33007212189642,1,40,71.34529415887705,125.15993019702574,148.27088830215362,Low,1017.4091683584138,23.294178812731506,302.49574877600656,2,3,15759,scattered clouds,247,Clouds,4.450269853959479
ho chi minh city,0,1349.3376255015755,2026-07-26,120,102,Other,306.6255711929234,10,0,54,7,17.78211582724853,162.72356667436108,108.69967526652803,3,42,65.15715316994728,72.46001537344739,100.68480395962132,Low,1004.7098781122218,27.283287902873678,300.9406846632761,3,9,20000,rain,93,Thunderstorm,4.571663830171671
ho chi minh city,73,947.3598459442313,2026-07-27,205,107,Heavy congestion,306.1846349757622,6,8,61,9,16.067857543837807,232.8609704459696,109.03301290917756,2,45,64.39368192079533,104.41202714929467,95.69414239621467,Low,1015.5347625757113,10.800944218385638,297.1514555698204,1,5,20000,thunderstorm,157,Clouds,2.0280360479254784
ho chi minh city,26,1190.4010971197806,2026-07-28,142,103,Other,301.38412257677015,3,15,69,4,16.085368552819993,146.92206436747512,107.24013374010025,1,48,109.08874986972742,140.74247363256472,67.06017662657744,Moderate,1017.3303815224132,17.916993117700695,303.0129022645322,2,4,12482,few clouds,157,Thunderstorm,2.9208594553487672
ho chi minh city,75,1125.8127581823494,2026-07-29,187,109,Accident,302.43935006303934,6,13,98,1,16.980814478530363,150.02574842526042,107.59029651862456,3,0,109.77545942407585,63.40326484654922,61.99122402356344,Moderate,1012.8053572466625,20.99945761213189,298.4749784006624,2,1,11107,thunderstorm,9,Thunderstorm,6.882871975701381
ha noi,43,879.5490981666987,2026-07-30,201,100,Stationary traffic,299.0970295225113,3,4,44,5,16.698387669685363,52.872015531585944,109.08245694269368,2,18,102.68498004187475,90.98610920728608,153.22347368875234,Moderate,1008.3865955002252,29.705773399198133,301.70049566549204,3,9,5997,few clouds,175,Clouds,4.527621617471733
ho chi minh city,31,814.5408273565507,2026-07-31,165,106,Other,305.1935839585666,4,20,71,6,16.39530869096059,247.27908421263027,108.56745150432235,4,55,123.93145092118515,145.34975864289663,76.40554622541471,Low,1023.7358742541526,16.303080438867873,308.58391125242554,1,8,11382,rain,293,Thunderstorm,7.406756946331569
da nang,28,1110.3604361634125,2026-08-01,285,108,Stationary traffic,304.4441979747794,3,13,72,3,15.950624290387491,212.2829873257822,109.00415505632546,1,30,60.6475764351352,46.954791355944,126.30110819030473,Moderate,1009.0083839306986,23.20014832592968,303.39071656667767,3,5,11881,few clouds,346,Clear,2.8724143867876615
ha noi,33,874.5742048975621,2026-08-02,125,103,Stationary traffic,300.7635475576845,3,17,75,1,17.45110545801971,70.19715502731496,107.37501635369631,3,28,147.05862181400755,133.2888885806952,49.2747647811202,Moderate,1017.7732603438899,12.974358805031388,300.7610136429218,2,6,14732,scattered clouds,268,Clear,5.952601973744058
da nang,42,1379.3046625740276,2026-08-03,194,103,Stationary traffic,301.54315315018016,6,20,52,3,17.90033754311404,215.44056491936308,108.47497987049371,1,10,122.7307712940952,85.79139002476265,109.0975289621753,Low,1024.0488753340676,19.04240827380364,304.23385642402604,3,6,10246,thunderstorm,237,Thunderstorm,4.854733571981297
ho chi minh city,51,1280.980247877333,2026-08-04,128,102,Accident,304.52818537463634,3,9,56,3,17.73117973297746,78.57569136662265,109.55345903404027,4,56,79.62393636213214,123.38923205918395,110.96445925231365,Moderate,1010.9536258949659,22.95090265200181,294.89042195385844,3,5,13981,clear sky,319,Rain,1.412381200043419
ho chi minh city,27,996.3501411678193,2026-08-05,127,105,Road maintenance,306.4223711795028,10,5,44,6,17.22941662881152,252.74103630127897,109.41008026528584,3,23,53.55730187988479,112.35626251280087,148.6216586127188,High,1013.2713105790117,18.36967574023243,295.01015711253564,3,1,14699,scattered clouds,30,Rain,3.167459414705219
ho chi minh city,39,809.0001769562404,2026-08-06,98,103,Queuing traffic,291.17315833605267,10,16,43,8,16.10580214707608,257.94993881795676,109.392429017058,3,3,107.72295552596145,63.945008348260465,64.5531184690195,Low,1000.8242981947288,18.75014527084502,294.833287852196,3,5,18237,thunderstorm,314,Clouds,9.032556036589966
ho chi minh city,48,1272.6008299427895,2026-08-07,76,108,Other,308.99076228928885,2,10,67,4,15.653105712164924,199.4270435457219,107.69242954128143,4,52,77.9662325778719,54.651102477782445,76.37228493888027,Moderate,1005.9715195260361,12.2302165845278,291.9053799689074,3,5,13025,scattered clouds,184,Clear,8.169565368464955
ho chi minh city,65,1242.2277441759754,2026-08-08,118,108,Heavy congestion,292.5789577199052,7,14,58,1,16.154552772566646,78.9833944952192,108.78817659605538,4,53,109.52232725171403,73.36007019281654,140.58978119609523,High,1004.3950208400678,21.54574471751771,300.0739171153957,3,8,15539,rain,218,Rain,0.476979173127396
da nang,41,1067.5815757409566,2026-08-09,54,107,Other,294.5909766329903,7,4,95,1,15.301833217907305,203.9800098548363,108.79702870322235,2,15,142.698987694538,81.83548836932816,109.41840917383894,Low,1020.1531126666558,20.29093526119695,294.1451750665055,5,3,16457,rain,306,Rain,5.589646342068167
da nang,91,1046.1844262230154,2026-08-10,190,108,Road maintenance,290.68110339386396,1,13,55,6,15.960873683462715,129.10573189789775,109.90848222510769,1,0,79.53193292306416,62.14363775867929,128.89359687143642,Moderate,1011.3713909329407,18.26987285908909,303.08329468646025,2,8,10344,clear sky,341,Clear,8.887402047504843
ho chi minh city,59,1141.984938958029,2026-08-11,243,103,Stationary traffic,295.56965992150265,6,0,54,7,15.113876558291347,279.7424312049982,109.05934131009926,3,20,87.6181969845852,100.20844898289756,141.55935302366103,Low,1014.3329043724779,26.32664340826981,309.016485106471,1,6,18716,scattered clouds,107,Clouds,1.7682051851302254
da nang,35,1488.369360292854,2026-08-12,144,106,Accident,291.6002880934451,6,3,36,5,15.131306992702385,168.02621338143473,109.57960128542015,4,49,134.35227831989852,83.73919567761992,141.58249487902177,Low,1010.9570402798093,21.864715179882094,290.9172860184363,2,8,11592,clear sky,220,Thunderstorm,1.4533965341405928
da nang,88,1287.3146763401814,2026-08-13,153,102,Closed,297.52007584527263,6,19,61,3,15.729284600546654,163.49749733053787,107.08950815274156,4,17,96.99717779515892,125.61599307447298,74.80289566760219,Moderate,1016.4978295878359,10.9289136228561,306.95991746462926,3,6,13847,scattered clouds,38,Thunderstorm,5.296806251495336
ha noi,51,1063.8655208011437,2026-08-14,121,105,Heavy congestion,301.44687097124984,4,13,59,3,15.510973630622663,155.23881186769194,107.59448481349652,2,56,113.97100444187325,146.32602357034858,79.08356568623364,Low,1020.9396362387481,15.554708952833181,303.2111371374226,5,6,20000,clear sky,61,Thunderstorm,3.4919846857844106
ha noi,23,1139.3241759553132,2026-08-15,169,108,Queuing traffic,298.9557601770267,1,14,64,1,15.447599081860993,157.8905603051719,109.56712263980114,2,37,105.52492093347672,61.52829094371633,81.15927438289378,Low,1005.5459253560128,17.476339784885006,309.08620165560757,3,2,19468,scattered clouds,141,Clear,5.326712339076042
da nang,77,1273.1105703133867,2026-08-16,127,108,Other,291.9801096454907,10,2,75,2,16.466751017970473,224.306907326501,109.69075879685124,4,8,80.7854313897221,105.15067835075817,77.5648563686571,High,1024.6081951800663,24.94090740156174,295.44455536162894,3,4,11406,rain,52,Rain,4.4738066256788915
ho chi minh city,64,987.4715152828761,2026-08-17,194,105,Closed,300.40004628373293,10,22,40,9,17.812358935452416,214.02316605828963,107.44663023752305,3,40,76.17057530026779,123.06137628906723,135.21225452924827,Low,1013.3406413345052,24.050855288281504,294.3142817114012,2,4,20000,thunderstorm,262,Thunderstorm,1.2465953453975702
ha noi,6,1317.3449973131283,2026-08-18,161,103,Road maintenance,295.22635935759,5,9,48,1,16.930113563980985,158.76884197741808,108.67898623105626,4,20,111.58210939016537,131.05656075999235,148.85672110705812,Low,1019.9101597940968,10.153250937298594,299.0530928948203,2,3,19810,scattered clouds,136,Thunderstorm,2.2420811460915644
ha noi,49,807.0887275920921,2026-08-19,196,109,Road maintenance,303.1386249203595,5,23,44,1,15.962300683875144,263.77903547187356,109.50496679867054,1,29,107.56788098154598,133.11566011934707,46.63400676135216,Moderate,1004.4536889401011,19.590104582251634,308.7062718544684,1,5,19584,rain,130,Clouds,8.464806236814384
ho chi minh city,55,973.429254267341,2026-08-20,183,106,Heavy congestion,290.3978907555126,6,11,65,8,15.206932900778678,213.56175898303903,108.65166523568276,1,36,132.12445454045144,156.5704750904867,62.02025544863433,High,1012.6105334621965,24.911740402163804,307.5753155677108,2,5,19565,clear sky,150,Clear,4.566124846476496
ho chi minh city,21,1129.203523863853,2026-08-21,191,106,Stationary traffic,303.6057595742155,2,18,54,2,16.77696589456812,78.1145212984435,109.2682848025814,4,24,89.88037020455738,116.62836388986535,135.9704504891601,High,1010.2927472734991,26.5068332508077,304.0847054686921,3,7,8919,scattered clouds,339,Clouds,9.492752797798495
da nang,28,1514.3800289429823,2026-08-22,230,107,Heavy congestion,299.46620618998213,4,8,75,2,15.59686279152727,238.53675620927564,109.5947536415199,4,2,92.80737939879245,98.94482927687088,60.970955835454795,Moderate,1026.664313450747,9.487446444850342,300.6495178257723,1,2,20000,rain,63,Thunderstorm,3.7899264918580924
ho chi minh city,92,1241.875284737212,2026-08-23,242,103,Stationary traffic,298.7675569387866,10,12,66,5,17.507919840257713,124.86998002492847,107.46134948343379,4,33,105.83543990237487,67.66649125809982,54.580466729428075,Low,1010.0674363060085,28.908390651505513,298.8203685499824,4,6,12579,rain,173,Clouds,4.3575215621586025
ho chi minh city,78,1168.2104683197847,2026-08-24,256,102,Heavy congestion,298.69526482440585,2,13,59,7,17.303870977378075,193.92184570091143,109.41135929182659,3,0,108.9227002143899,98.14056633664251,65.2569057171286,High,1011.6289376356599,28.64871420913542,289.79547413421193,3,4,9667,few clouds,257,Rain,2.694672283370851
ho chi minh city,55,1145.5840866937456,2026-08-25,67,104,Stationary traffic,288.4409885742891,4,18,72,7,15.020523652685576,55.06564738155392,107.0802717746886,2,39,64.1864251661099,134.69790335290838,106.87733457918611,Low,1007.8770879719822,10.44619369325351,300.5508607598564,4,5,13908,few clouds,313,Clear,1.1601214023050979
ha noi,85,1250.0424402709675,2026-08-26,65,107,Heavy congestion,299.77127455076516,10,20,58,9,17.271853899871324,105.52672308657881,108.90405896053225,1,59,82.16275785068801,107.55632516433974,60.392573872838064,High,1007.4987138204369,24.369288964804507,290.93002025674184,4,1,6008,rain,84,Rain,2.3224695149648134
da nang,64,1260.7121547016563,2026-08-27,110,100,Other,296.9946718568355,7,17,61,2,17.13613221932427,169.2994399195714,109.45946886665118,1,59,145.89711157091384,56.60174909749396,124.50103275394233,Low,1000.2084969606548,24.562179517476494,303.41640727547747,1,4,20000,scattered clouds,165,Thunderstorm,1.2862381213237555
da nang,30,1172.1619273251792,2026-08-28,95,105,Closed,294.4345388506438,2,14,36,3,17.804866252206732,139.98484435387175,107.064081681834,4,57,91.87431579923036,99.08663708122393,86.30490423711895,Low,1021.065003199732,11.270102373982349,301.48811295458484,4,6,6627,rain,233,Clear,6.271646946077934
da nang,55,1351.6009835756245,2026-08-29,146,104,Road maintenance,303.95558555770884,10,7,76,8,16.176337050306117,201.0392389263648,107.2961171262574,4,0,107.49347998024612,69.18897338175536,49.224962322755516,Moderate,1008.7592182107511,18.627022960808972,296.65887420187175,3,3,8040,rain,179,Clear,9.87220351342689
ha noi,54,1210.295571274239,2026-08-30,201,105,Other,305.78865360721466,6,10,46,9,17.073792174991056,177.69742007316233,109.49597636781499,4,53,45.054951245216124,87.94695893509851,82.7322647478757,High,998.9081351251839,16.65029131497376,303.6290401340437,1,2,14069,scattered clouds,138,Clouds,8.91357924638832
ho chi minh city,26,1013.3521207502389,2026-08-31,115,101,Accident,305.7846859041476,1,17,61,1,16.982989434699896,289.16504296227265,109.3049991035107,2,3,75.37174363757028,65.72852219101048,61.35611197641185,Low,1005.0286916542842,14.409143491697213,302.42205385630524,4,0,12364,thunderstorm,295,Clear,5.957657899516515
ho chi minh city,54,967.022374591084,2026-09-01,111,106,Road maintenance,304.148674474264,5,6,59,6,15.578277962066041,262.72463817025533,109.46623542039345,3,28,118.78690281583172,137.59936312163094,94.96871444142435,High,1001.2008823481276,22.551024073253693,303.6960157384508,3,5,11080,rain,305,Clouds,0.10590243799112375
ha noi,17,1181.315864350476,2026-09-02,74,100,Other,296.5390925811709,1,13,62,8,15.917586280555675,144.23033769509814,107.21625250057781,4,59,115.85705172998311,68.60521442332626,115.61692718292294,Low,996.597765482386,21.147683305486886,305.58854194127474,3,5,10341,rain,243,Clouds,8.50301426247199
da nang,85,1007.1628142244468,2026-09-03,161,100,Closed,301.96073652614086,7,0,44,9,16.947011943599712,114.35523256452764,109.50664382603591,1,14,115.09818669043919,138.7945582959932,102.01473687714915,Moderate,1007.2962567107311,23.36803427373076,296.9693614057001,4,4,5560,rain,168,Clouds,1.6162863477822014
ha noi,41,1400.813756930361,2026-09-04,122,106,Road maintenance,310.0189410381528,6,4,67,8,17.839177659796714,272.75649951733817,107.97990789282568,1,16,54.19302610129389,92.71717192182852,74.02117324114671,Moderate,1025.4741271230898,13.009459995663981,303.37075477056584,2,0,16800,few clouds,36,Clouds,5.170593029393573
ho chi minh city,51,812.7868620969411,2026-09-05,121,101,Queuing traffic,291.261063410741,8,4,61,5,15.344080238829847,76.35432357138535,107.60165158983725,3,19,76.4092706481656,136.89124823246237,123.07964774846185,High,1025.407943009709,18.849081470539414,307.11766698913584,4,6,8662,few clouds,136,Rain,6.6103431555870085
da nang,45,1168.3152513240843,2026-09-06,169,108,Closed,296.49429700186556,4,4,68,5,15.05862553641275,241.19893698262916,107.77930894575184,2,51,73.0515806043637,134.03027478432918,128.93048519869726,Low,1007.8225207156481,21.725107087207885,300.2815354143061,1,5,6311,thunderstorm,303,Rain,6.208573572971776
ha noi,61,1253.2391522410448,2026-09-07,131,100,Heavy congestion,306.7147172680774,1,0,42,3,16.811667513093347,52.55993080012769,107.53006541433831,3,19,155.74520020361967,81.29045580542851,61.28401861918996,Moderate,1012.0503373979277,12.14415890828239,300.6450355024815,3,5,10844,thunderstorm,6,Rain,6.190301270493318
ha noi,39,1266.5233931703228,2026-09-08,232,100,Road maintenance,302.0660695757896,1,7,38,6,15.876213469004732,177.99177500257466,108.1252078399448,4,45,81.40135517247492,143.5918938319557,118.27083626072863,Low,1005.4709168569424,14.46070456485298,291.8472070554768,4,6,20000,scattered clouds,127,Clouds,8.985299843392053
ho chi minh city,71,1053.397789001785,2026-09-09,181,101,Road maintenance,308.45855124966977,3,13,65,4,17.56739291425982,228.20030300678272,109.40855153256804,4,43,46.518357923314404,79.08243891053434,74.44512592399751,High,1022.0274819958045,18.06515559829051,288.70849882312285,3,6,16417,scattered clouds,11,Clouds,0.0871046676560121
da nang,56,865.8763639349048,2026-09-10,176,105,Accident,304.8064697291987,4,17,56,3,15.050517429951915,175.13253420004327,108.37023532187011,4,47,129.29615141925368,78.66770687187848,72.60966056406383,Low,1009.0446022329429,16.506693383470267,296.3871711769759,3,7,14807,thunderstorm,7,Clouds,6.9728569284881
ho chi minh city,90,862.402950834398,2026-09-11,49,104,Accident,307.2852742322913,2,16,60,3,17.61483017853758,186.90087674999435,109.2297731704518,3,40,133.5842129763922,99.53525741798522,135.58672734593102,Low,1004.6529239215639,9.68532613040766,293.6913364461256,2,8,16673,rain,219,Thunderstorm,3.321618588170694
ho chi minh city,49,1227.8775066075523,2026-09-12,193,107,Heavy congestion,297.0094882157096,9,18,63,5,16.437568371090062,284.03981579262376,107.86610124700992,3,47,69.57358360489732,115.16574927502947,145.99176625064229,Low,1021.6948454233461,22.952268467338648,296.7142853730487,3,1,20000,clear sky,130,Thunderstorm,4.657462359259485
da nang,74,1202.1624540795788,2026-09-13,104,100,Accident,308.14093772994573,4,12,43,8,15.640050481721728,268.15952189445363,108.96001629778675,3,54,71.74068529683139,97.43163721170767,72.95125161492832,High,1011.4889999710357,25.776192752785608,307.50257089437036,1,2,6919,clear sky,63,Thunderstorm,2.813651824862756
ho chi minh city,31,867.5318053792242,2026-09-14,211,109,Other,297.22908429307904,2,16,80,5,15.041509447080305,217.3573577120842,109.47723127998009,1,38,120.06685015143563,121.37559315624162,123.55138567611529,High,1009.2079616711582,24.360400230807453,308.37171476081005,4,4,12562,clear sky,173,Clear,2.7910758050395277
ha noi,55,1300.569847141095,2026-09-15,185,100,Other,291.3992933042234,3,11,21,8,15.728644157510566,289.6758466593939,106.99928666997752,1,27,87.22408248450071,147.01212796124767,111.01669157759937,High,1023.0745082944056,20.41891619436167,302.01585758413563,2,5,14725,thunderstorm,52,Rain,3.8795634024022227
ha noi,60,1475.9552230194658,2026-09-16,235,102,Road maintenance,298.7900011091631,8,9,61,3,15.305658616642477,94.41756515791066,109.8574229024459,1,5,139.46805018746184,95.44563997762184,77.17115293515698,Moderate,1008.3308505783102,18.8771122261476,295.66812402321483,2,2,20000,scattered clouds,287,Thunderstorm,7.292696711037616
ho chi minh city,40,1275.728592971512,2026-09-17,103,105,Queuing traffic,290.8444435616205,1,18,52,1,15.206293135789625,101.77513033588741,108.01007931692821,1,7,57.310190974708526,60.32183136347487,150.64376387693468,Low,1007.4101059480272,13.296237320087364,293.79616571420826,2,2,8590,clear sky,185,Clear,5.719559064669381
da nang,52,1301.6813568029283,2026-09-18,114,107,Heavy congestion,306.3324140647575,5,12,53,5,15.601975462192156,117.20404406131686,107.12607188723092,3,16,55.798262535149455,140.79492859620655,128.05243726666612,High,1019.1144203658475,15.788904827797712,301.1093738481533,3,5,9738,few clouds,300,Thunderstorm,4.561395291625534
da nang,51,806.3837376985077,2026-09-19,189,108,Stationary traffic,298.06121383448266,10,4,63,6,15.043030776140656,129.41526273737853,107.41083608370425,3,35,94.68666135466003,91.22766290969452,119.89229095505004,Low,1022.7152437680033,18.63667539031341,302.5451528072928,3,2,20000,few clouds,184,Thunderstorm,6.9977729057498586
ho chi minh city,44,1415.4557161224068,2026-09-20,150,106,Queuing traffic,296.5498944106589,5,6,68,3,16.985586290906774,113.33902987185293,109.70029568797166,4,10,94.29634840139815,54.43180016206257,82.19735059034801,High,1014.8201351303281,30.491547471340386,291.6595715825558,1,4,17296,scattered clouds,266,Thunderstorm,1.4646310573480428
ho chi minh city,34,1275.9757476891755,2026-09-21,158,102,Stationary traffic,305.93723484491596,4,11,65,6,16.8035358050204,93.05403312953551,108.9401783547943,1,58,114.7384522568795,54.061235696989705,79.0937963805958,Moderate,1008.0667018147855,23.82902874737323,294.98902887647125,4,5,10727,few clouds,332,Clouds,6.568118281261861
ho chi minh city,49,818.472639968034,2026-09-22,192,109,Closed,302.8102056267531,3,6,45,3,17.625072676138316,249.13008412063854,109.35194146003556,4,37,128.18620359255553,52.67003432858304,136.011449698978,High,1013.87695945247,19.130301003712095,290.2231714670914,4,4,7568,few clouds,152,Clouds,5.1286694649047595
